Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,target
12.63,2,0.027,10,124.38,2009,1,1,3,2983.74
16.46,0,0.173,6,200.07,1999,1,0,0,5398.91
10.23,0,0.129,14,54.23,1998,2,2,1,1005.98
9.84,0,0.111,5,106.15,1998,2,2,1,1982.25
14.78,0,0.039,3,212.84,1999,1,0,0,5280.86
14.12,2,0.136,5,177.84,1999,1,0,0,5994.95
11.81,0,0.049,13,91.15,1998,2,2,1,2118.65
13.94,0,0.084,13,153.75,2009,1,1,3,3882.8
12.46,0,0.034,0,155.39,2009,1,1,3,3581.14
12.9,0,0.078,10,138.44,2009,1,1,3,3333.76
14.13,0,0.038,15,174.77,1999,1,0,0,4354.85
14.42,2,0.038,13,181.92,1987,0,1,2,4565.76
11.87,0,0.037,10,169.4,2009,1,1,3,3732.96
13.07,2,0.053,3,123.25,2009,1,1,3,3061.13
13.13,1,0.024,11,179.25,1999,1,0,0,4220.47
16.58,2,0.184,3,148.33,1999,1,0,0,4367.87
11.85,0,0.112,13,181.27,2009,1,1,3,3972.18
15.89,0,0.076,5,201.66,1999,1,0,0,5123.21
10.83,2,0.014,10,178.78,2009,1,1,3,3690.18
15.52,1,0.107,9,213.87,1999,1,0,0,5469.73
13.83,0,0.018,0,146.23,2009,1,1,3,3701.84
13.01,1,0.034,8,188.6,1999,1,0,0,4384.31
15.29,0,0.105,4,166.6,1999,1,0,0,4448.61
9.61,2,0.06,6,128.02,1987,0,1,2,2376.4
15.88,1,0.047,9,180.04,1987,0,1,2,4857.42
12.57,1,0.015,8,206.35,1987,0,1,2,4649.0
13.91,2,0.02,10,131.4,2009,1,1,3,3416.75
13.14,0,0.019,6,119.61,2009,1,1,3,3002.57
10.05,0,0.167,13,123.55,1987,0,1,2,2385.41
15.75,0,0.1,6,179.35,1987,0,1,2,4813.71
12.18,0,0.093,4,177.17,2009,1,1,3,3962.09
9.29,0,0.09,10,95.01,1998,2,2,1,1628.81
12.22,2,0.082,5,172.53,2009,1,1,3,3877.11
11.31,0,0.071,13,165.68,2009,1,1,3,3531.54
15.86,2,0.054,6,174.17,1987,0,1,2,4733.84
13.64,0,0.1,0,159.32,2009,1,1,3,3927.1
12.49,1,0.036,8,151.74,2009,1,1,3,3512.8
10.43,0,0.021,5,108.43,1998,2,2,1,2160.95
13.05,0,0.076,10,149.28,2009,1,1,3,3589.07
10.49,0,0.047,0,122.86,1987,0,1,2,2468.94
11.36,0,0.097,0,136.92,2009,1,1,3,2955.42
13.59,0,0.046,5,176.65,1999,1,0,0,4271.89
18.65,2,0.093,5,155.21,1999,1,0,0,4975.48
17.66,0,0.101,6,169.26,1999,1,0,0,5039.34
12.69,1,0.196,9,163.32,2009,1,1,3,3793.99
10.77,0,0.11,5,173.1,2009,1,1,3,3561.05
11.14,1,0.099,9,147.29,2009,1,1,3,3117.58
15.45,2,0.162,6,199.37,1999,1,0,0,5157.18
12.77,2,0.009,0,172.19,2009,1,1,3,3995.27
13.14,0,0.016,13,136.33,2009,1,1,3,3345.0
13.52,0,0.1,6,185.4,1999,1,0,0,4435.15
14.3,3,0.094,6,163.52,1987,0,1,2,4162.05
12.09,0,0.102,13,135.79,2009,1,1,3,3095.06
10.54,2,0.094,6,151.96,2009,1,1,3,3076.33
13.91,0,0.13,6,193.95,1987,0,1,2,4698.38
13.27,2,0.042,0,153.54,2009,1,1,3,3726.43
6.16,0,0.047,6,96.51,1987,0,1,2,4439.28
8.95,1,0.05,8,131.45,1998,2,2,1,2296.61
12.24,0,0.065,2,87.91,1998,2,2,1,2151.04
8.52,0,0.013,10,131.41,1998,2,2,1,2199.62
9.79,0,0.141,13,71.57,1998,2,2,1,1262.87
11.32,0,0.066,0,130.05,2009,1,1,3,2804.28
9.39,1,0.09,8,191.52,2009,1,1,3,3626.06
13.1,2,0.024,4,209.51,1987,0,1,2,4832.27
14.09,0,0.151,3,169.31,1999,1,0,0,4234.89
14.75,0,0.021,4,160.82,1999,1,0,0,4209.87
16.01,2,0.126,5,163.85,1987,0,1,2,4556.62
17.56,1,0.105,9,171.77,1999,1,0,0,5068.3
12.41,0,0.015,6,172.0,2009,1,1,3,3909.74
10.18,0,0.02,13,142.08,2009,1,1,3,2792.58
14.08,0,0.019,1,159.17,1987,0,1,2,4024.9
12.79,2,0.082,10,199.42,1987,0,1,2,4555.53
14.14,0,0.046,0,179.03,1998,2,2,1,1463.06
11.59,0,0.021,13,192.9,1987,0,1,2,4151.13
14.35,0,0.116,10,145.74,2009,1,1,3,3809.87
12.36,0,0.017,5,139.8,2009,1,1,3,3238.85
13.19,1,0.051,9,171.04,1987,0,1,2,4066.43
13.27,0,0.047,14,134.1,2009,1,1,3,3328.92
11.76,0,0.172,10,156.41,2009,1,1,3,3443.71
14.67,1,0.115,9,175.61,1999,1,0,0,4493.22
12.91,2,0.084,5,143.81,2009,1,1,3,3445.53
10.48,0,0.042,3,133.1,2009,1,1,3,2676.49
10.75,0,0.061,2,133.29,2009,1,1,3,2743.23
11.09,0,0.076,1,111.05,1987,0,1,2,2363.7
14.12,0,0.151,6,140.95,2009,1,1,3,3659.99
9.57,1,0.019,11,124.26,1998,2,2,1,2291.34
12.18,2,0.181,3,126.06,2009,1,1,3,2918.04
14.75,0,0.153,13,173.07,1999,1,0,0,4459.49
15.25,2,0.057,4,181.76,1987,0,1,2,4751.31
13.23,0,0.037,6,151.76,2009,1,1,3,3681.34
12.62,0,0.007,15,181.96,1987,0,1,2,4159.59
10.9,0,0.013,13,91.2,1998,2,2,1,1914.14
14.19,0,0.028,5,155.48,2009,1,1,3,3972.98
11.85,0,0.061,0,182.97,1987,0,1,2,4007.47
11.91,0,0.059,10,192.83,1999,1,0,0,4221.73
10.42,2,0.032,1,98.53,1998,2,2,1,1955.4
15.27,1,0.061,11,142.14,2009,1,1,3,3945.36
11.17,0,0.016,10,137.87,2009,1,1,3,4447.91
12.84,0,0.089,13,109.71,2009,1,1,3,2732.63
13.25,1,0.104,9,107.7,2009,1,1,3,2783.85
14.0,0,0.016,6,212.16,1999,1,0,0,5090.19
10.13,0,0.037,13,127.12,1987,0,1,2,2475.94
14.58,2,0.192,6,151.33,2009,1,1,3,3976.98
9.95,1,0.09,9,166.52,2009,1,1,3,3240.92
12.71,0,0.152,4,172.23,2009,1,1,3,3982.96
16.22,2,0.188,0,142.3,1987,0,1,2,4163.07
14.3,2,0.065,1,189.18,1987,0,1,2,4688.09
14.45,0,0.049,13,202.59,1987,0,1,2,4995.61
15.09,2,0.006,6,160.76,1999,1,0,0,4284.66
11.19,1,0.015,9,155.38,2009,1,1,3,3293.82
10.55,1,0.159,9,139.07,2009,1,1,3,2814.49
12.22,2,0.025,6,167.18,2009,1,1,3,3767.37
13.39,1,0.022,11,153.93,2009,1,1,3,3760.81
12.24,0,0.042,0,219.05,1987,0,1,2,4833.51
10.87,1,0.026,8,141.53,2009,1,1,3,2937.57
11.55,1,0.038,8,148.36,2009,1,1,3,3231.34
11.99,0,0.031,5,128.57,2009,1,1,3,2925.62
11.0,0,0.022,5,212.03,1999,1,0,0,4409.57
16.33,0,0.099,13,165.11,1987,0,1,2,4653.82
12.27,0,0.035,3,137.97,2009,1,1,3,3180.66
8.34,0,0.056,3,78.84,1987,0,1,2,2753.6
13.43,2,0.123,6,133.58,2009,1,1,3,3354.74
10.95,0,0.039,3,123.62,2009,1,1,3,2589.45
14.38,0,0.033,5,120.04,2009,1,1,3,3292.32
13.7,0,0.171,7,135.23,2009,1,1,3,3448.01
12.12,0,0.081,2,116.42,2009,1,1,3,2706.89
15.33,2,0.137,13,228.45,1999,1,0,0,5724.5
13.46,1,0.063,9,192.52,1987,0,1,2,4566.7
11.36,2,0.195,6,116.67,2009,1,1,3,2540.46
15.06,0,0.034,13,165.64,1999,1,0,0,4378.06
11.39,2,0.059,6,134.62,2009,1,1,3,2914.81
14.3,0,0.044,10,145.52,2009,1,1,3,3795.54
12.99,0,0.082,10,169.17,2009,1,1,3,3983.52
9.47,0,0.168,0,123.68,1998,2,2,1,2256.25
11.92,2,0.062,1,131.12,2009,1,1,3,2961.25
12.73,0,0.043,4,147.27,2009,1,1,3,3476.51
10.3,0,0.016,6,107.68,1998,2,2,1,2116.15
16.4,0,0.01,10,208.33,1999,1,0,0,5554.72
15.45,0,0.033,6,172.22,1987,0,1,2,4600.06
13.15,0,0.064,5,175.29,1987,0,1,2,3118.36
13.7,2,0.061,6,173.67,1999,1,0,0,4234.21
13.89,2,0.048,5,155.59,2009,1,1,3,3908.2
12.02,1,0.12,9,128.77,2009,1,1,3,2937.3
12.88,2,0.01,6,181.93,1999,1,0,0,4217.82
10.64,0,0.168,3,152.01,2009,1,1,3,3099.3
9.59,1,0.05,8,126.44,1987,0,1,2,2340.63
10.14,2,0.077,5,127.87,1987,0,1,2,2493.74
14.95,0,0.042,5,141.04,2009,1,1,3,3849.96
11.56,0,0.113,6,151.4,2009,1,1,3,3439.42
12.18,0,0.099,4,172.32,2009,1,1,3,3864.24
13.26,0,0.013,13,154.63,1998,2,2,1,1088.62
15.43,0,0.047,5,167.03,1999,1,0,0,4490.57
15.82,1,0.016,9,155.22,1999,1,0,0,4336.55
12.48,0,0.035,1,158.46,2009,1,1,3,3647.26
13.3,0,0.113,3,139.09,2009,1,1,3,3436.14
11.06,0,0.014,14,85.09,1998,2,2,1,1826.98
14.16,1,0.046,9,120.08,2009,1,1,3,3242.93
14.39,2,0.047,14,191.54,1987,0,1,2,4756.86
13.4,1,0.024,9,101.68,2009,1,1,3,2694.77
11.4,0,0.024,7,113.14,1987,0,1,2,2477.46
13.9,1,0.023,9,179.14,1999,1,0,0,4393.11
14.31,2,0.133,12,154.2,2009,1,1,3,3973.92
12.21,1,0.061,9,158.79,2009,1,1,3,3594.43
11.68,1,0.015,9,163.8,2009,1,1,3,3576.8
11.09,0,0.128,13,90.68,1987,0,1,2,3152.08
9.85,0,0.121,6,104.63,1998,2,2,1,1951.93
17.13,0,0.045,1,207.68,1999,1,0,0,5705.75
10.21,0,0.034,4,124.16,1987,0,1,2,2432.97
13.73,1,0.022,9,155.08,2009,1,1,3,3861.92
14.09,0,0.021,14,79.15,1987,0,1,2,2389.08
10.85,0,0.151,5,167.37,2009,1,1,3,3462.07
16.77,0,0.007,13,187.53,1999,1,0,0,5211.42
13.61,2,0.139,10,168.22,1987,0,1,2,4103.73
12.24,0,0.037,5,155.81,2009,1,1,3,3540.32
13.31,0,0.012,10,193.19,1987,0,1,2,4545.39
9.96,0,0.029,13,147.98,2009,1,1,3,2864.34
12.28,0,0.031,13,172.48,2009,1,1,3,3890.84
12.16,0,0.017,10,123.61,2009,1,1,3,2862.12
11.83,0,0.023,0,152.2,2009,1,1,3,3372.79
13.32,0,0.027,6,167.54,1987,0,1,2,4023.18
13.51,0,0.033,14,165.08,1987,0,1,2,4017.37
13.6,0,0.021,10,155.14,2009,1,1,3,3833.12
14.86,1,0.162,8,151.92,1987,0,1,2,4051.45
14.46,2,0.113,3,187.74,1987,0,1,2,4694.28
19.01,0,0.099,13,181.17,1999,1,0,0,5587.58
10.35,0,0.044,14,121.94,1987,0,1,2,2418.61
15.25,1,0.176,9,152.71,1987,0,1,2,4157.51
13.77,0,0.037,0,170.67,1987,0,1,2,4189.4
10.63,1,0.14,8,129.02,2009,1,1,3,2627.24
10.47,0,0.032,3,119.68,1987,0,1,2,2399.89
10.73,0,0.033,14,113.57,1987,0,1,2,2333.46
8.88,2,0.061,5,127.76,1998,2,2,1,2207.15
12.97,2,0.131,6,174.0,1987,0,1,2,4075.66
13.23,0,0.061,13,129.3,2009,1,1,3,3222.07
16.49,2,0.031,5,155.06,1998,2,2,1,950.99
17.36,0,0.085,3,147.81,1987,0,1,2,4531.9
14.04,2,0.046,13,176.28,1999,1,0,0,4365.38
12.26,0,0.191,6,122.08,2009,1,1,3,2853.75
13.76,0,0.009,6,134.24,2009,1,1,3,3440.9
13.98,0,0.017,10,156.46,2009,1,1,3,3945.58
12.53,0,0.039,14,155.82,2009,1,1,3,3604.26
11.21,2,0.007,13,107.6,1987,0,1,2,2321.37
10.03,0,0.027,14,120.4,1987,0,1,2,2315.58
11.38,2,0.062,14,191.36,1987,0,1,2,4073.7
13.32,0,0.076,6,175.0,1987,0,1,2,4175.82
14.04,2,0.032,6,189.78,1999,1,0,0,5216.38
12.05,0,0.037,0,181.65,1987,0,1,2,4025.49
10.76,0,0.078,14,174.99,2009,1,1,3,5204.13
14.65,0,0.031,5,160.7,1987,0,1,2,4185.3
11.11,0,0.074,6,126.6,2009,1,1,3,2474.62
10.81,2,0.14,10,106.93,1998,2,2,1,2216.68
13.62,1,0.021,8,121.39,2009,1,1,3,3146.23
12.44,0,0.041,4,175.32,2009,1,1,3,3983.94
15.05,0,0.057,3,113.28,2009,1,1,3,3303.92
14.34,0,0.177,6,134.41,2009,1,1,3,3577.03
6.61,0,0.071,7,109.29,1998,2,2,1,1315.05
10.16,1,0.103,8,133.41,2009,1,1,3,2611.24
14.48,0,0.128,3,127.85,2009,1,1,3,3472.91
13.07,0,0.188,6,123.16,2009,1,1,3,3058.25
9.47,0,0.149,5,100.97,1998,2,2,1,1791.34
16.97,2,0.057,0,155.79,1987,0,1,2,4609.26
10.71,1,0.01,9,141.84,2009,1,1,3,2908.17
12.97,1,0.071,9,171.6,1987,0,1,2,4027.27
13.83,0,0.072,10,183.21,1999,1,0,0,4459.51
14.09,0,0.064,13,187.21,1987,0,1,2,4600.44
13.86,0,0.053,3,143.94,2009,1,1,3,3663.5
13.2,0,0.065,13,115.26,2009,1,1,3,2927.41
15.18,0,0.094,4,146.11,1987,0,1,2,4005.13
15.94,0,0.046,5,195.24,1999,1,0,0,5183.43
11.38,0,0.148,6,146.4,2009,1,1,3,3152.83
13.18,0,0.119,0,145.25,2009,1,1,3,3535.35
10.84,2,0.034,2,77.26,1998,2,2,1,1615.93
14.08,0,0.097,14,129.55,2009,1,1,3,3419.29
8.41,2,0.012,6,134.61,1998,2,2,1,2239.9
12.99,0,0.083,6,113.91,2009,1,1,3,2851.45
9.29,1,0.174,9,136.72,1987,0,1,2,2482.01
15.15,0,0.099,1,185.73,1987,0,1,2,4808.46
12.24,1,0.061,9,178.91,1987,0,1,2,4011.83
10.38,0,0.036,6,116.66,1987,0,1,2,2317.31
14.01,0,0.141,14,193.58,1987,0,1,2,4712.78
12.65,1,0.038,9,137.61,2009,1,1,3,3258.76
12.45,2,0.03,13,137.85,2009,1,1,3,3220.32
12.02,0,0.049,6,149.09,2009,1,1,3,3352.57
12.06,2,0.017,5,139.54,2009,1,1,3,4409.76
13.07,0,0.167,6,182.56,1999,1,0,0,4274.17
13.15,0,0.025,14,159.47,2009,1,1,3,3820.25
13.76,0,0.036,6,145.03,2009,1,1,3,3662.76
11.67,2,0.035,6,140.95,2009,1,1,3,3105.81
13.26,0,0.093,13,95.67,2009,1,1,3,2540.04
12.72,2,0.068,10,134.18,2009,1,1,3,3205.09
10.93,0,0.089,4,189.17,2009,1,1,3,3926.74
11.16,0,0.143,13,174.91,2009,1,1,3,3686.4
12.43,2,0.066,0,165.24,2009,1,1,3,3776.27
11.88,0,0.01,6,128.98,2009,1,1,3,2910.11
7.67,0,0.05,3,100.18,1998,2,2,1,1369.23
13.42,3,0.17,5,155.68,2009,1,1,3,3803.58
15.65,0,0.149,13,175.07,1987,0,1,2,4703.47
13.69,2,0.126,0,163.53,1987,0,1,2,4024.95
13.13,2,0.077,14,220.88,1999,1,0,0,5073.08
12.63,0,0.176,3,160.53,2009,1,1,3,3724.49
13.66,2,0.035,14,122.04,2009,1,1,3,3168.81
13.51,0,0.123,4,140.42,2009,1,1,3,3511.58
11.12,1,0.054,8,132.56,2009,1,1,3,2811.46
10.45,0,0.175,10,150.68,2009,1,1,3,3030.79
10.54,0,0.066,3,127.66,2009,1,1,3,2579.64
12.14,2,0.023,3,120.46,2009,1,1,3,2794.29
13.98,0,0.029,0,124.55,2009,1,1,3,3293.66
12.61,2,0.102,12,108.18,2009,1,1,3,2647.83
15.78,0,0.007,10,183.84,1987,0,1,2,4913.85
9.35,2,0.034,5,115.31,1998,2,2,1,2058.19
12.46,0,0.039,5,153.41,2009,1,1,3,3541.19
14.43,0,0.115,6,181.83,1987,0,1,2,4566.17
10.76,2,0.018,13,154.09,2009,1,1,3,3169.26
9.53,0,0.025,13,95.43,1998,2,2,1,1691.6
14.4,0,0.025,0,166.87,1999,1,0,0,4253.83
12.59,1,0.026,9,142.45,2009,1,1,3,3345.89
15.73,0,0.066,13,182.77,1987,0,1,2,3443.57
12.94,1,0.286,9,194.75,1999,1,0,0,4494.62
14.39,0,0.041,13,151.62,2009,1,1,3,3940.36
12.16,2,0.092,5,115.92,2009,1,1,3,2705.2
10.77,0,0.036,0,103.87,1998,2,2,1,2144.87
8.59,2,0.061,10,118.84,1998,2,2,1,1958.5
12.57,0,0.085,0,156.28,2009,1,1,3,3622.69
14.65,1,0.122,8,175.07,1999,1,0,0,4477.82
12.43,0,0.03,6,137.89,2009,1,1,3,3215.91
12.84,0,0.066,13,158.02,2009,1,1,3,3720.69
16.48,0,0.086,5,175.86,1999,1,0,0,4909.21
10.14,2,0.027,6,147.2,2009,1,1,3,4740.12
14.03,2,0.048,4,144.28,2009,1,1,3,3708.97
9.87,2,0.06,10,162.34,2009,1,1,3,3137.52
15.73,0,0.102,7,132.78,2009,1,1,3,3856.65
10.58,0,0.032,10,115.12,1987,0,1,2,2331.74
9.48,0,0.027,4,87.64,1998,2,2,1,1522.14
14.14,3,0.034,5,153.5,2009,1,1,3,3921.9
14.48,2,0.032,6,176.27,1999,1,0,0,4465.21
12.95,2,0.119,5,168.02,2009,1,1,3,3950.9
10.71,0,0.128,5,120.38,1987,0,1,2,2468.89
12.84,0,0.031,6,108.5,2009,1,1,3,2708.08
8.23,0,0.111,3,150.56,2009,1,1,3,2526.52
10.67,0,0.11,6,142.82,2009,1,1,3,2918.65
13.27,2,0.132,4,120.71,2009,1,1,3,3053.49
15.91,0,0.067,5,150.05,1999,1,0,0,4250.77
13.57,2,0.081,10,133.88,2009,1,1,3,3392.46
11.88,0,0.14,0,165.99,2009,1,1,3,3666.84
14.43,2,0.079,0,161.34,1987,0,1,2,4148.8
16.36,0,0.011,3,160.12,1987,0,1,2,4558.21
14.22,1,0.098,8,129.29,2009,1,1,3,3443.99
13.24,2,0.071,0,159.6,2009,1,1,3,3843.76
13.0,2,0.128,6,160.02,2009,1,1,3,3797.5
14.87,0,0.185,6,126.36,2009,1,1,3,3531.51
11.26,1,0.047,9,133.02,2009,1,1,3,2851.53
14.17,0,0.074,6,155.33,2009,1,1,3,3966.44
7.3,2,0.033,3,133.38,1998,2,2,1,1963.62
13.09,0,0.143,5,135.76,2009,1,1,3,3320.51
12.13,0,0.038,10,137.0,2009,1,1,3,3129.14
13.51,1,0.022,8,170.11,1987,0,1,2,4119.5
11.29,0,0.028,5,147.07,2009,1,1,3,3146.78
13.98,1,0.025,9,143.1,2009,1,1,3,3672.74
14.44,0,0.077,13,161.24,1987,0,1,2,4146.75
10.36,0,0.021,0,139.05,2009,1,1,3,2771.99
9.2,0,0.021,5,167.83,2009,1,1,3,3098.13
9.2,0,0.033,7,119.43,1998,2,2,1,2108.04
11.76,0,0.021,13,158.84,2009,1,1,3,3493.01
11.27,0,0.082,6,125.62,2009,1,1,3,2702.04
11.54,2,0.035,12,152.03,2009,1,1,3,3303.99
15.24,0,0.059,0,141.0,2009,1,1,3,3913.45
15.78,2,0.121,6,212.3,1999,1,0,0,3666.96
10.91,0,0.05,5,129.6,2009,1,1,3,2703.23
10.04,0,0.053,7,116.84,1998,2,2,1,2244.87
15.32,0,0.09,2,146.0,1987,0,1,2,4034.35
14.92,2,0.12,10,174.81,1987,0,1,2,4533.9
11.95,2,0.033,5,103.91,1999,1,0,0,5701.71
11.53,0,0.056,6,126.87,2009,1,1,3,2787.29
16.08,0,0.232,14,205.12,1999,1,0,0,5416.25
11.64,0,0.211,3,139.59,2009,1,1,3,3072.54
10.16,1,0.021,9,107.56,1998,2,2,1,2083.22
11.3,0,0.015,3,114.98,1987,0,1,2,2492.82
11.48,1,0.099,11,122.62,2009,1,1,3,2689.48
15.49,0,0.04,10,216.04,1999,1,0,0,5507.15
16.76,0,0.08,13,155.36,1987,0,1,2,4552.6
16.22,3,0.038,3,138.84,1987,0,1,2,4092.23
11.61,0,0.069,13,135.73,2009,1,1,3,2986.81
11.96,2,0.108,13,134.84,2009,1,1,3,3046.32
12.27,2,0.064,13,195.1,1999,1,0,0,4350.77
12.45,1,0.046,8,164.01,2009,1,1,3,3755.52
13.36,0,0.067,13,124.34,2009,1,1,3,3148.42
14.22,0,0.077,0,148.2,2009,1,1,3,2403.57
13.99,0,0.058,6,122.83,2009,1,1,3,3259.16
8.93,0,0.038,5,97.79,1998,2,2,1,1603.34
14.19,0,0.093,14,198.31,1987,0,1,2,4849.99
12.68,2,0.038,0,185.23,1999,1,0,0,4240.75
13.97,2,0.036,4,121.44,2009,1,1,3,3227.91
13.64,1,0.017,9,213.35,1999,1,0,0,5032.64
10.69,2,0.054,4,132.9,2009,1,1,3,2720.99
12.65,0,0.04,5,124.33,2009,1,1,3,2987.74
11.82,2,0.186,4,109.6,1987,0,1,2,2499.78
10.44,0,0.023,10,145.83,2009,1,1,3,2927.84
11.65,2,0.067,6,153.86,2009,1,1,3,3632.78
7.98,0,0.074,4,82.52,1998,2,2,1,1077.4
10.03,0,0.137,4,150.09,2009,1,1,3,2922.6
14.34,0,0.104,6,127.5,2009,1,1,3,5140.07
10.32,2,0.034,14,127.13,2009,1,1,3,2519.76
15.71,0,0.043,0,179.38,1998,2,2,1,1244.11
12.71,1,0.022,9,178.46,1987,0,1,2,4108.2
12.28,0,0.083,4,194.11,1999,1,0,0,4333.03
13.54,0,0.085,10,173.14,1987,0,1,2,4188.21
11.34,0,0.074,6,119.84,2009,1,1,3,2599.43
14.8,1,0.016,8,140.53,2009,1,1,3,3806.53
9.58,0,0.039,13,78.71,1998,2,2,1,1361.51
13.82,0,0.066,6,94.37,1999,1,0,0,5719.69
12.21,1,0.042,8,147.73,1998,2,2,1,1150.13
10.05,3,0.046,0,121.49,1987,0,1,2,2342.24
11.14,0,0.01,6,145.88,2009,1,1,3,3088.7
9.18,2,0.024,6,104.44,1998,2,2,1,1795.89
14.26,0,0.115,0,160.09,1987,0,1,2,4083.51
15.76,0,0.015,3,141.45,1987,0,1,2,4040.31
13.12,2,0.068,4,184.93,1999,1,0,0,4333.58
12.95,2,0.035,10,179.87,1987,0,1,2,4191.26
14.57,0,0.138,6,147.77,2009,1,1,3,3902.7
16.18,0,0.022,5,197.04,1999,1,0,0,5273.53
13.16,2,0.024,10,171.08,1987,0,1,2,4060.53
11.32,2,0.163,1,157.13,2009,1,1,3,3358.67
9.1,0,0.12,5,77.12,1998,2,2,1,1219.82
8.57,2,0.064,13,81.53,1998,2,2,1,1189.81
12.95,1,0.052,8,156.13,2009,1,1,3,3521.02
8.15,0,0.024,0,88.98,1998,2,2,1,1248.88
11.27,2,0.061,5,124.65,2009,1,1,3,2682.62
10.71,0,0.108,6,147.38,2009,1,1,3,3020.84
14.46,2,0.044,0,95.67,2009,1,1,3,2811.63
8.31,2,0.092,0,116.09,1998,2,2,1,1839.11
12.64,1,0.024,8,180.87,1987,0,1,2,4143.01
14.43,0,0.075,13,142.59,2009,1,1,3,3763.97
12.5,0,0.066,6,120.18,2009,1,1,3,2870.22
12.36,1,0.098,9,102.01,1987,0,1,2,2466.62
12.63,2,0.109,6,102.16,2009,1,1,3,2529.62
7.06,0,0.167,10,52.62,1998,2,2,1,258.72
17.24,0,0.067,5,188.7,1999,1,0,0,5341.76
15.89,1,0.091,9,215.83,1999,1,0,0,5592.31
10.56,2,0.043,12,121.36,1987,0,1,2,2454.94
12.78,0,0.065,6,194.5,1999,1,0,0,4453.75
15.51,0,0.013,13,176.89,1987,0,1,2,4709.62
12.23,0,0.184,4,138.03,2009,1,1,3,3173.89
13.11,0,0.075,13,170.56,1987,0,1,2,4037.65
11.49,0,0.034,13,140.41,2009,1,1,3,3054.96
16.46,1,0.073,8,126.51,2009,1,1,3,3894.09
15.16,2,0.14,14,222.5,1999,1,0,0,5563.1
10.63,0,0.027,4,121.9,1987,0,1,2,2483.01
16.21,0,0.107,10,186.36,1999,1,0,0,5061.92
13.38,0,0.016,14,156.4,2009,1,1,3,3808.44
15.73,0,0.016,5,154.08,1999,1,0,0,4291.93
11.2,0,0.057,13,164.77,2009,1,1,3,3486.95
11.41,0,0.076,6,144.24,2009,1,1,3,3115.23
11.52,0,0.127,5,165.78,2009,1,1,3,3581.75
10.94,0,0.027,4,73.73,1998,2,2,1,1567.12
12.7,0,0.035,6,179.62,1987,0,1,2,4130.91
12.68,2,0.061,4,154.4,2009,1,1,3,3611.22
13.8,0,0.021,3,130.88,2009,1,1,3,3381.43
13.03,0,0.041,3,141.02,2009,1,1,3,3416.16
13.1,0,0.16,13,139.51,2009,1,1,3,3399.29
11.12,2,0.094,6,147.65,2009,1,1,3,5339.9
9.08,0,0.054,4,145.76,2009,1,1,3,2620.42
14.87,2,0.097,14,151.69,1987,0,1,2,4049.79
15.96,1,0.076,9,211.49,1999,1,0,0,5520.55
13.42,0,0.076,0,177.88,1999,1,0,0,4257.32
13.67,0,0.046,14,165.23,1987,0,1,2,4054.5
11.5,0,0.025,0,134.27,2009,1,1,3,2931.39
9.39,0,0.025,3,99.3,1998,2,2,1,1738.91
10.66,2,0.025,13,130.46,2009,1,1,3,2663.66
9.19,1,0.009,8,135.05,1987,0,1,2,2424.95
13.04,0,0.142,4,163.19,2009,1,1,3,3871.26
13.06,0,0.009,13,156.35,2009,1,1,3,3735.19
14.48,0,0.173,14,172.2,1999,1,0,0,4381.85
12.17,0,0.041,14,118.81,2009,1,1,3,2766.9
11.2,0,0.026,0,136.41,2009,1,1,3,2907.5
15.34,0,0.035,0,161.43,1999,1,0,0,4354.58
14.22,0,0.038,4,136.71,2009,1,1,3,3596.68
13.69,1,0.015,8,148.21,2009,1,1,3,5059.75
13.23,0,0.075,4,174.43,1987,0,1,2,4143.86
11.95,2,0.031,10,145.9,2009,1,1,3,3271.57
15.22,2,0.041,5,139.36,2009,1,1,3,3876.69
15.56,0,0.01,5,129.09,2009,1,1,3,3743.61
10.07,0,0.081,15,100.23,1998,2,2,1,1911.04
8.32,1,0.233,8,128.89,1998,2,2,1,2102.35
13.17,2,0.048,13,137.37,2009,1,1,3,3372.49
10.72,1,0.011,8,118.86,1998,2,2,1,734.99
14.38,1,0.099,8,126.76,2009,1,1,3,3429.31
17.55,0,0.039,13,215.03,1999,1,0,0,5951.51
16.4,1,0.033,9,189.01,1999,1,0,0,5158.09
12.24,2,0.051,3,177.75,2009,1,1,3,3987.9
11.08,0,0.133,13,138.45,2009,1,1,3,2922.12
14.93,0,0.023,10,86.84,2009,1,1,3,2735.23
13.24,2,0.03,15,184.25,1999,1,0,0,4346.59
14.43,0,0.128,5,151.94,2009,1,1,3,3954.8
11.48,2,0.146,6,152.79,2009,1,1,3,3306.35
12.6,0,0.042,4,143.1,2009,1,1,3,3361.19
12.92,1,0.139,8,165.21,2009,1,1,3,3886.78
12.09,2,0.077,4,168.17,2009,1,1,3,3758.19
14.43,0,0.106,6,172.82,1999,1,0,0,4382.21
14.73,1,0.031,9,194.18,1987,0,1,2,4888.66
13.88,2,0.017,15,156.09,2009,1,1,3,3916.27
9.44,1,0.09,8,138.93,2009,1,1,3,2560.36
15.88,0,0.082,3,175.63,1987,0,1,2,4768.83
13.68,1,0.071,9,166.14,1987,0,1,2,4075.6
12.34,0,0.04,5,145.92,2009,1,1,3,4169.21
